"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","GFCF","TOT","QGRWTH","Q","1967-Q2",6.708131,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1967-Q3",4.823454,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1967-Q4",6.270186,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1968-Q1",5.230782,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1968-Q2",2.913884,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1968-Q3",1.373258,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1968-Q4",9.040468,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1969-Q1",-0.695764,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1969-Q2",6.399092,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1969-Q3",7.536424,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1969-Q4",5.561453,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1970-Q1",3.392706,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1970-Q2",1.652913,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1970-Q3",3.382009,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1970-Q4",0.269783,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1971-Q1",1.211592,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1971-Q2",1.064005,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1971-Q3",0.471575,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1971-Q4",0.929141,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1972-Q1",5.70407,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1972-Q2",1.421375,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1972-Q3",2.023607,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1972-Q4",2.844856,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1973-Q1",6.087933,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1973-Q2",1.109339,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1973-Q3",0.795103,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1973-Q4",1.644346,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1974-Q1",-7.97079,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1974-Q2",-3.118688,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1974-Q3",0.075918,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1974-Q4",0.374489,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1975-Q1",-3.989774,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1975-Q2",4.398993,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1975-Q3",0.795195,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1975-Q4",0.459629,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1976-Q1",2.606251,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1976-Q2",-1.437641,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1976-Q3",0.994166,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1976-Q4",-3.546207,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1977-Q1",4.469815,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1977-Q2",-0.283568,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1977-Q3",1.128848,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1977-Q4",2.213729,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1978-Q1",2.390273,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1978-Q2",3.082659,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1978-Q3",0.480251,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1978-Q4",2.711554,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1979-Q1",1.138621,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1979-Q2",1.47734,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1979-Q3",0.82735,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1979-Q4",-0.460099,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1980-Q1",-0.572764,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1980-Q2",-0.792408,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1980-Q3",-0.73889,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1980-Q4",2.526882,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1981-Q1",1.684238,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1981-Q2",-0.757235,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1981-Q3",1.264875,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1981-Q4",-0.473904,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1982-Q1",-1.141274,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1982-Q2",1.595968,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1982-Q3",0.155397,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1982-Q4",-0.634772,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1983-Q1",-0.943055,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1983-Q2",-0.826461,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1983-Q3",0.426039,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1983-Q4",0.002044,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1984-Q1",1.796146,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1984-Q2",3.904485,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1984-Q3",-1.131617,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1984-Q4",1.718563,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1985-Q1",2.872761,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1985-Q2",2.087458,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1985-Q3",3.01033,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1985-Q4",0.268969,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1986-Q1",-0.004096,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1986-Q2",2.850424,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1986-Q3",1.437706,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1986-Q4",1.72412,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1987-Q1",-0.715953,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1987-Q2",2.88856,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1987-Q3",4.510774,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1987-Q4",4.411944,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1988-Q1",3.693104,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1988-Q2",1.38665,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1988-Q3",3.246249,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1988-Q4",1.838122,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1989-Q1",6.082916,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1989-Q2",-3.715347,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1989-Q3",2.755465,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1989-Q4",3.540827,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1990-Q1",1.164948,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1990-Q2",2.271338,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1990-Q3",2.745658,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1990-Q4",1.712365,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1991-Q1",1.096875,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1991-Q2",-2.501506,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1991-Q3",-0.074416,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1991-Q4",0.456927,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1992-Q1",-2.296452,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1992-Q2",2.623149,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1992-Q3",-1.284223,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1992-Q4",-2.731937,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1993-Q1",2.995499,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1993-Q2",-3.05592,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1993-Q3",-2.155918,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1993-Q4",-1.546708,"E"
"JPN","GFCF","TOT","QGRWTH","Q","1994-Q1",0.753175,
"JPN","GFCF","TOT","QGRWTH","Q","1994-Q2",1.278419,
"JPN","GFCF","TOT","QGRWTH","Q","1994-Q3",0.341702,
"JPN","GFCF","TOT","QGRWTH","Q","1994-Q4",-0.375106,
"JPN","GFCF","TOT","QGRWTH","Q","1995-Q1",-0.581267,
"JPN","GFCF","TOT","QGRWTH","Q","1995-Q2",2.728071,
"JPN","GFCF","TOT","QGRWTH","Q","1995-Q3",2.747598,
"JPN","GFCF","TOT","QGRWTH","Q","1995-Q4",1.336243,
"JPN","GFCF","TOT","QGRWTH","Q","1996-Q1",1.847012,
"JPN","GFCF","TOT","QGRWTH","Q","1996-Q2",2.118595,
"JPN","GFCF","TOT","QGRWTH","Q","1996-Q3",0.199402,
"JPN","GFCF","TOT","QGRWTH","Q","1996-Q4",-0.3246,
"JPN","GFCF","TOT","QGRWTH","Q","1997-Q1",-0.593087,
"JPN","GFCF","TOT","QGRWTH","Q","1997-Q2",-1.685897,
"JPN","GFCF","TOT","QGRWTH","Q","1997-Q3",-0.565883,
"JPN","GFCF","TOT","QGRWTH","Q","1997-Q4",-0.818091,
"JPN","GFCF","TOT","QGRWTH","Q","1998-Q1",-2.526855,
"JPN","GFCF","TOT","QGRWTH","Q","1998-Q2",-1.13781,
"JPN","GFCF","TOT","QGRWTH","Q","1998-Q3",0.408137,
"JPN","GFCF","TOT","QGRWTH","Q","1998-Q4",0.832378,
"JPN","GFCF","TOT","QGRWTH","Q","1999-Q1",-1.33163,
"JPN","GFCF","TOT","QGRWTH","Q","1999-Q2",0.879807,
"JPN","GFCF","TOT","QGRWTH","Q","1999-Q3",-1.073198,
"JPN","GFCF","TOT","QGRWTH","Q","1999-Q4",-0.06487,
"JPN","GFCF","TOT","QGRWTH","Q","2000-Q1",0.522587,
"JPN","GFCF","TOT","QGRWTH","Q","2000-Q2",-0.771021,
"JPN","GFCF","TOT","QGRWTH","Q","2000-Q3",1.175214,
"JPN","GFCF","TOT","QGRWTH","Q","2000-Q4",1.3121,
"JPN","GFCF","TOT","QGRWTH","Q","2001-Q1",1.261681,
"JPN","GFCF","TOT","QGRWTH","Q","2001-Q2",-4.101656,
"JPN","GFCF","TOT","QGRWTH","Q","2001-Q3",-1.140233,
"JPN","GFCF","TOT","QGRWTH","Q","2001-Q4",-3.090933,
"JPN","GFCF","TOT","QGRWTH","Q","2002-Q1",-0.277951,
"JPN","GFCF","TOT","QGRWTH","Q","2002-Q2",-1.518158,
"JPN","GFCF","TOT","QGRWTH","Q","2002-Q3",0.660494,
"JPN","GFCF","TOT","QGRWTH","Q","2002-Q4",-0.496633,
"JPN","GFCF","TOT","QGRWTH","Q","2003-Q1",-0.912014,
"JPN","GFCF","TOT","QGRWTH","Q","2003-Q2",1.237657,
"JPN","GFCF","TOT","QGRWTH","Q","2003-Q3",-1.373631,
"JPN","GFCF","TOT","QGRWTH","Q","2003-Q4",1.770377,
"JPN","GFCF","TOT","QGRWTH","Q","2004-Q1",-1.221236,
"JPN","GFCF","TOT","QGRWTH","Q","2004-Q2",0.092101,
"JPN","GFCF","TOT","QGRWTH","Q","2004-Q3",0.15522,
"JPN","GFCF","TOT","QGRWTH","Q","2004-Q4",0.849644,
"JPN","GFCF","TOT","QGRWTH","Q","2005-Q1",1.33764,
"JPN","GFCF","TOT","QGRWTH","Q","2005-Q2",0.531281,
"JPN","GFCF","TOT","QGRWTH","Q","2005-Q3",1.828719,
"JPN","GFCF","TOT","QGRWTH","Q","2005-Q4",-1.26342,
"JPN","GFCF","TOT","QGRWTH","Q","2006-Q1",0.063234,
"JPN","GFCF","TOT","QGRWTH","Q","2006-Q2",0.336425,
"JPN","GFCF","TOT","QGRWTH","Q","2006-Q3",-0.956816,
"JPN","GFCF","TOT","QGRWTH","Q","2006-Q4",1.698902,
"JPN","GFCF","TOT","QGRWTH","Q","2007-Q1",-0.156202,
"JPN","GFCF","TOT","QGRWTH","Q","2007-Q2",-1.433161,
"JPN","GFCF","TOT","QGRWTH","Q","2007-Q3",-2.499518,
"JPN","GFCF","TOT","QGRWTH","Q","2007-Q4",-1.352604,
"JPN","GFCF","TOT","QGRWTH","Q","2008-Q1",0.524987,
"JPN","GFCF","TOT","QGRWTH","Q","2008-Q2",-1.155965,
"JPN","GFCF","TOT","QGRWTH","Q","2008-Q3",-0.641465,
"JPN","GFCF","TOT","QGRWTH","Q","2008-Q4",-2.540531,
"JPN","GFCF","TOT","QGRWTH","Q","2009-Q1",-4.437369,
"JPN","GFCF","TOT","QGRWTH","Q","2009-Q2",-1.819614,
"JPN","GFCF","TOT","QGRWTH","Q","2009-Q3",-2.953901,
"JPN","GFCF","TOT","QGRWTH","Q","2009-Q4",-0.664808,
"JPN","GFCF","TOT","QGRWTH","Q","2010-Q1",0.734116,
"JPN","GFCF","TOT","QGRWTH","Q","2010-Q2",-0.245349,
"JPN","GFCF","TOT","QGRWTH","Q","2010-Q3",0.783351,
"JPN","GFCF","TOT","QGRWTH","Q","2010-Q4",-0.382189,
"JPN","GFCF","TOT","QGRWTH","Q","2011-Q1",0.756077,
"JPN","GFCF","TOT","QGRWTH","Q","2011-Q2",-0.56573,
"JPN","GFCF","TOT","QGRWTH","Q","2011-Q3",1.744161,
"JPN","GFCF","TOT","QGRWTH","Q","2011-Q4",1.956166,
"JPN","GFCF","TOT","QGRWTH","Q","2012-Q1",1.027898,
"JPN","GFCF","TOT","QGRWTH","Q","2012-Q2",0.707964,
"JPN","GFCF","TOT","QGRWTH","Q","2012-Q3",-0.697988,
"JPN","GFCF","TOT","QGRWTH","Q","2012-Q4",0.129916,
"JPN","GFCF","TOT","QGRWTH","Q","2013-Q1",0.706202,
"JPN","GFCF","TOT","QGRWTH","Q","2013-Q2",3.034766,
"JPN","GFCF","TOT","QGRWTH","Q","2013-Q3",3.034598,
"JPN","GFCF","TOT","QGRWTH","Q","2013-Q4",1.913958,
"JPN","GFCF","TOT","QGRWTH","Q","2014-Q1",1.619332,
"JPN","GFCF","TOT","QGRWTH","Q","2014-Q2",-3.626999,
"JPN","GFCF","TOT","QGRWTH","Q","2014-Q3",0.311767,
"JPN","GFCF","TOT","QGRWTH","Q","2014-Q4",0.977944,
"JPN","GFCF","TOT","QGRWTH","Q","2015-Q1",2.288845,
"JPN","GFCF","TOT","QGRWTH","Q","2015-Q2",-0.932995,
"JPN","GFCF","TOT","QGRWTH","Q","2015-Q3",0.503519,
"JPN","GFCF","TOT","QGRWTH","Q","2015-Q4",-0.347402,
"JPN","GFCF","TOT","QGRWTH","Q","2016-Q1",-0.499878,
"JPN","GFCF","TOT","QGRWTH","Q","2016-Q2",0.253128,
"JPN","GFCF","TOT","QGRWTH","Q","2016-Q3",0.241083,
"JPN","GFCF","TOT","QGRWTH","Q","2016-Q4",0.557299,
"JPN","GFCF","TOT","QGRWTH","Q","2017-Q1",1.099711,
"JPN","GFCF","TOT","QGRWTH","Q","2017-Q2",1.437046,
"JPN","GFCF","TOT","QGRWTH","Q","2017-Q3",0.401184,
"JPN","GFCF","TOT","QGRWTH","Q","2017-Q4",0.056213,
"JPN","GFCF","TOT","QGRWTH","Q","2018-Q1",0.124848,
"JPN","GFCF","TOT","QGRWTH","Q","2018-Q2",1.21165,
"JPN","GFCF","TOT","QGRWTH","Q","2018-Q3",-2.033267,
"JPN","GFCF","TOT","QGRWTH","Q","2018-Q4",1.745474,
"JPN","GFCF","TOT","QGRWTH","Q","2019-Q1",0.626055,
"JPN","GFCF","TOT","QGRWTH","Q","2019-Q2",1.233514,
"KOR","GFCF","TOT","QGRWTH","Q","1960-Q2",6.401506,
"KOR","GFCF","TOT","QGRWTH","Q","1960-Q3",-15.4833,
"KOR","GFCF","TOT","QGRWTH","Q","1960-Q4",-6.019367,
"KOR","GFCF","TOT","QGRWTH","Q","1961-Q1",16.68059,
"KOR","GFCF","TOT","QGRWTH","Q","1961-Q2",2.21957,
"KOR","GFCF","TOT","QGRWTH","Q","1961-Q3",-2.031286,
"KOR","GFCF","TOT","QGRWTH","Q","1961-Q4",9.65205,
"KOR","GFCF","TOT","QGRWTH","Q","1962-Q1",2.673332,
"KOR","GFCF","TOT","QGRWTH","Q","1962-Q2",5.990686,
"KOR","GFCF","TOT","QGRWTH","Q","1962-Q3",22.22888,
"KOR","GFCF","TOT","QGRWTH","Q","1962-Q4",6.584967,
"KOR","GFCF","TOT","QGRWTH","Q","1963-Q1",9.96474,
"KOR","GFCF","TOT","QGRWTH","Q","1963-Q2",-4.65635,
"KOR","GFCF","TOT","QGRWTH","Q","1963-Q3",3.480041,
"KOR","GFCF","TOT","QGRWTH","Q","1963-Q4",-1.455419,
"KOR","GFCF","TOT","QGRWTH","Q","1964-Q1",-1.075423,
"KOR","GFCF","TOT","QGRWTH","Q","1964-Q2",-3.638208,
"KOR","GFCF","TOT","QGRWTH","Q","1964-Q3",-4.572804,
"KOR","GFCF","TOT","QGRWTH","Q","1964-Q4",1.339849,
"KOR","GFCF","TOT","QGRWTH","Q","1965-Q1",19.567584,
"KOR","GFCF","TOT","QGRWTH","Q","1965-Q2",4.045792,
"KOR","GFCF","TOT","QGRWTH","Q","1965-Q3",11.277819,
"KOR","GFCF","TOT","QGRWTH","Q","1965-Q4",4.842697,
"KOR","GFCF","TOT","QGRWTH","Q","1966-Q1",16.857786,
"KOR","GFCF","TOT","QGRWTH","Q","1966-Q2",30.117388,
"KOR","GFCF","TOT","QGRWTH","Q","1966-Q3",-2.769946,
"KOR","GFCF","TOT","QGRWTH","Q","1966-Q4",5.770207,
"KOR","GFCF","TOT","QGRWTH","Q","1967-Q1",1.679117,
"KOR","GFCF","TOT","QGRWTH","Q","1967-Q2",7.859261,
"KOR","GFCF","TOT","QGRWTH","Q","1967-Q3",8.305212,
"KOR","GFCF","TOT","QGRWTH","Q","1967-Q4",11.413075,
"KOR","GFCF","TOT","QGRWTH","Q","1968-Q1",-0.403957,
"KOR","GFCF","TOT","QGRWTH","Q","1968-Q2",22.583329,
"KOR","GFCF","TOT","QGRWTH","Q","1968-Q3",4.15288,
"KOR","GFCF","TOT","QGRWTH","Q","1968-Q4",10.471226,
"KOR","GFCF","TOT","QGRWTH","Q","1969-Q1",-11.012388,
"KOR","GFCF","TOT","QGRWTH","Q","1969-Q2",24.845673,
"KOR","GFCF","TOT","QGRWTH","Q","1969-Q3",11.827172,
"KOR","GFCF","TOT","QGRWTH","Q","1969-Q4",-8.398125,
"KOR","GFCF","TOT","QGRWTH","Q","1970-Q1",-0.268887,
"KOR","GFCF","TOT","QGRWTH","Q","1970-Q2",2.728602,
"KOR","GFCF","TOT","QGRWTH","Q","1970-Q3",4.037945,
"KOR","GFCF","TOT","QGRWTH","Q","1970-Q4",2.680688,
"KOR","GFCF","TOT","QGRWTH","Q","1971-Q1",1.195832,
"KOR","GFCF","TOT","QGRWTH","Q","1971-Q2",5.171405,
"KOR","GFCF","TOT","QGRWTH","Q","1971-Q3",4.327511,
"KOR","GFCF","TOT","QGRWTH","Q","1971-Q4",-21.4598,
"KOR","GFCF","TOT","QGRWTH","Q","1972-Q1",7.721811,
"KOR","GFCF","TOT","QGRWTH","Q","1972-Q2",-3.560513,
"KOR","GFCF","TOT","QGRWTH","Q","1972-Q3",14.058875,
"KOR","GFCF","TOT","QGRWTH","Q","1972-Q4",24.153538,
"KOR","GFCF","TOT","QGRWTH","Q","1973-Q1",-14.374048,
"KOR","GFCF","TOT","QGRWTH","Q","1973-Q2",18.212438,
"KOR","GFCF","TOT","QGRWTH","Q","1973-Q3",11.330948,
"KOR","GFCF","TOT","QGRWTH","Q","1973-Q4",-2.858196,
"KOR","GFCF","TOT","QGRWTH","Q","1974-Q1",-3.593559,
"KOR","GFCF","TOT","QGRWTH","Q","1974-Q2",6.720448,
"KOR","GFCF","TOT","QGRWTH","Q","1974-Q3",7.301035,
"KOR","GFCF","TOT","QGRWTH","Q","1974-Q4",6.512152,
"KOR","GFCF","TOT","QGRWTH","Q","1975-Q1",8.232658,
"KOR","GFCF","TOT","QGRWTH","Q","1975-Q2",-5.528046,
"KOR","GFCF","TOT","QGRWTH","Q","1975-Q3",-20.008765,
"KOR","GFCF","TOT","QGRWTH","Q","1975-Q4",32.440665,
"KOR","GFCF","TOT","QGRWTH","Q","1976-Q1",1.894629,
"KOR","GFCF","TOT","QGRWTH","Q","1976-Q2",17.033404,
"KOR","GFCF","TOT","QGRWTH","Q","1976-Q3",2.17156,
"KOR","GFCF","TOT","QGRWTH","Q","1976-Q4",5.500251,
"KOR","GFCF","TOT","QGRWTH","Q","1977-Q1",-3.680342,
"KOR","GFCF","TOT","QGRWTH","Q","1977-Q2",28.25564,
"KOR","GFCF","TOT","QGRWTH","Q","1977-Q3",-2.951045,
"KOR","GFCF","TOT","QGRWTH","Q","1977-Q4",22.082161,
"KOR","GFCF","TOT","QGRWTH","Q","1978-Q1",-2.365875,
"KOR","GFCF","TOT","QGRWTH","Q","1978-Q2",11.684533,
"KOR","GFCF","TOT","QGRWTH","Q","1978-Q3",8.277881,
"KOR","GFCF","TOT","QGRWTH","Q","1978-Q4",5.338786,
"KOR","GFCF","TOT","QGRWTH","Q","1979-Q1",-4.669368,
"KOR","GFCF","TOT","QGRWTH","Q","1979-Q2",11.006765,
"KOR","GFCF","TOT","QGRWTH","Q","1979-Q3",-6.2287,
"KOR","GFCF","TOT","QGRWTH","Q","1979-Q4",-4.233743,
"KOR","GFCF","TOT","QGRWTH","Q","1980-Q1",-0.839386,
"KOR","GFCF","TOT","QGRWTH","Q","1980-Q2",-8.726812,
"KOR","GFCF","TOT","QGRWTH","Q","1980-Q3",0.954558,
"KOR","GFCF","TOT","QGRWTH","Q","1980-Q4",-3.044271,
"KOR","GFCF","TOT","QGRWTH","Q","1981-Q1",5.711046,
"KOR","GFCF","TOT","QGRWTH","Q","1981-Q2",-5.622611,
"KOR","GFCF","TOT","QGRWTH","Q","1981-Q3",-2.631911,
"KOR","GFCF","TOT","QGRWTH","Q","1981-Q4",8.595986,
"KOR","GFCF","TOT","QGRWTH","Q","1982-Q1",3.45017,
"KOR","GFCF","TOT","QGRWTH","Q","1982-Q2",-0.35868,
"KOR","GFCF","TOT","QGRWTH","Q","1982-Q3",7.822796,
"KOR","GFCF","TOT","QGRWTH","Q","1982-Q4",2.842773,
"KOR","GFCF","TOT","QGRWTH","Q","1983-Q1",2.433299,
"KOR","GFCF","TOT","QGRWTH","Q","1983-Q2",7.208096,
"KOR","GFCF","TOT","QGRWTH","Q","1983-Q3",1.691174,
"KOR","GFCF","TOT","QGRWTH","Q","1983-Q4",2.646156,
"KOR","GFCF","TOT","QGRWTH","Q","1984-Q1",1.47797,
"KOR","GFCF","TOT","QGRWTH","Q","1984-Q2",8.924914,
"KOR","GFCF","TOT","QGRWTH","Q","1984-Q3",-2.442202,
"KOR","GFCF","TOT","QGRWTH","Q","1984-Q4",-0.750664,
"KOR","GFCF","TOT","QGRWTH","Q","1985-Q1",5.059877,
"KOR","GFCF","TOT","QGRWTH","Q","1985-Q2",-4.399477,
"KOR","GFCF","TOT","QGRWTH","Q","1985-Q3",6.698251,
"KOR","GFCF","TOT","QGRWTH","Q","1985-Q4",3.534149,
"KOR","GFCF","TOT","QGRWTH","Q","1986-Q1",4.090072,
"KOR","GFCF","TOT","QGRWTH","Q","1986-Q2",4.929397,
"KOR","GFCF","TOT","QGRWTH","Q","1986-Q3",1.052395,
"KOR","GFCF","TOT","QGRWTH","Q","1986-Q4",1.706822,
"KOR","GFCF","TOT","QGRWTH","Q","1987-Q1",6.364403,
"KOR","GFCF","TOT","QGRWTH","Q","1987-Q2",6.050878,
"KOR","GFCF","TOT","QGRWTH","Q","1987-Q3",4.688346,
"KOR","GFCF","TOT","QGRWTH","Q","1987-Q4",3.920516,
"KOR","GFCF","TOT","QGRWTH","Q","1988-Q1",1.61418,
"KOR","GFCF","TOT","QGRWTH","Q","1988-Q2",1.233539,
"KOR","GFCF","TOT","QGRWTH","Q","1988-Q3",7.50679,
"KOR","GFCF","TOT","QGRWTH","Q","1988-Q4",1.714245,
"KOR","GFCF","TOT","QGRWTH","Q","1989-Q1",0.294929,
"KOR","GFCF","TOT","QGRWTH","Q","1989-Q2",5.608572,
"KOR","GFCF","TOT","QGRWTH","Q","1989-Q3",8.702254,
"KOR","GFCF","TOT","QGRWTH","Q","1989-Q4",4.741853,
"KOR","GFCF","TOT","QGRWTH","Q","1990-Q1",6.985075,
"KOR","GFCF","TOT","QGRWTH","Q","1990-Q2",3.342071,
"KOR","GFCF","TOT","QGRWTH","Q","1990-Q3",7.365399,
"KOR","GFCF","TOT","QGRWTH","Q","1990-Q4",1.561667,
"KOR","GFCF","TOT","QGRWTH","Q","1991-Q1",3.755429,
"KOR","GFCF","TOT","QGRWTH","Q","1991-Q2",4.334119,
"KOR","GFCF","TOT","QGRWTH","Q","1991-Q3",-0.210264,
"KOR","GFCF","TOT","QGRWTH","Q","1991-Q4",4.680975,
"KOR","GFCF","TOT","QGRWTH","Q","1992-Q1",2.483317,
"KOR","GFCF","TOT","QGRWTH","Q","1992-Q2",-3.882869,
"KOR","GFCF","TOT","QGRWTH","Q","1992-Q3",-3.900847,
"KOR","GFCF","TOT","QGRWTH","Q","1992-Q4",1.965083,
"KOR","GFCF","TOT","QGRWTH","Q","1993-Q1",4.771201,
"KOR","GFCF","TOT","QGRWTH","Q","1993-Q2",4.458773,
"KOR","GFCF","TOT","QGRWTH","Q","1993-Q3",1.511244,
"KOR","GFCF","TOT","QGRWTH","Q","1993-Q4",2.306835,
"KOR","GFCF","TOT","QGRWTH","Q","1994-Q1",5.32741,
"KOR","GFCF","TOT","QGRWTH","Q","1994-Q2",1.559944,
"KOR","GFCF","TOT","QGRWTH","Q","1994-Q3",3.112878,
"KOR","GFCF","TOT","QGRWTH","Q","1994-Q4",6.814239,
"KOR","GFCF","TOT","QGRWTH","Q","1995-Q1",2.942255,
"KOR","GFCF","TOT","QGRWTH","Q","1995-Q2",1.204048,
"KOR","GFCF","TOT","QGRWTH","Q","1995-Q3",3.337341,
"KOR","GFCF","TOT","QGRWTH","Q","1995-Q4",0.017757,
"KOR","GFCF","TOT","QGRWTH","Q","1996-Q1",3.527045,
"KOR","GFCF","TOT","QGRWTH","Q","1996-Q2",-0.554197,
"KOR","GFCF","TOT","QGRWTH","Q","1996-Q3",5.828575,
"KOR","GFCF","TOT","QGRWTH","Q","1996-Q4",0.224017,
"KOR","GFCF","TOT","QGRWTH","Q","1997-Q1",-3.4803,
"KOR","GFCF","TOT","QGRWTH","Q","1997-Q2",1.96997,
"KOR","GFCF","TOT","QGRWTH","Q","1997-Q3",-0.634838,
"KOR","GFCF","TOT","QGRWTH","Q","1997-Q4",-4.728385,
"KOR","GFCF","TOT","QGRWTH","Q","1998-Q1",-14.177004,
"KOR","GFCF","TOT","QGRWTH","Q","1998-Q2",-6.342941,
"KOR","GFCF","TOT","QGRWTH","Q","1998-Q3",-0.29016,
"KOR","GFCF","TOT","QGRWTH","Q","1998-Q4",1.144015,
"KOR","GFCF","TOT","QGRWTH","Q","1999-Q1",3.9032,
